0	-0.00287747	-0.000618339	0.0163231	-0.0112174	-0.0010792	-0.020827	0.0114407	0.00610685	-0.00904518	0.0101592	0.00821298	0.0126891	0.00667673	0.00249815	0.0101541	-0.00149179	0	0
0.00195312	-0.00275087	-0.000508279	0.0162525	-0.011391	-0.00128365	-0.0209844	0.0112304	0.00603473	-0.00920469	0.0100775	0.00811827	0.0126069	0.00652289	0.00248098	0.0100974	-0.00143456	0	0
0.00390625	-0.00269151	-0.000412405	0.0161607	-0.0115974	-0.00149751	-0.0211789	0.0110688	0.00593746	-0.00941867	0.0100169	0.00805515	0.0125427	0.00635368	0.00248623	0.010057	-0.00139499	0	0
0.00585938	-0.00272059	-0.000334501	0.0160493	-0.0118244	-0.00171447	-0.0214018	0.0109625	0.00581264	-0.00967526	0.0099774	0.00803435	0.0124998	0.00619072	0.00251889	0.0100353	-0.00137234	0	0
0.0078125	-0.00284457	-0.000273943	0.0159249	-0.012055	-0.00192595	-0.0216401	0.0109145	0.00566339	-0.00995415	0.00995862	0.00806332	0.012481	0.00605601	0.00257993	0.0100321	-0.00136423	0	0
0.00976562	-0.00305748	-0.000227094	0.0157975	-0.0122708	-0.00212169	-0.0218777	0.0109236	0.00549722	-0.0102283	0.00995916	0.00814539	0.0124857	0.00596899	0.0026691	0.0100433	-0.00136638	0	0
0.0117188	-0.0033412	-0.000187963	0.0156791	-0.0124534	-0.00229108	-0.0220985	0.0109839	0.00532627	-0.0104686	0.00997698	0.00827837	0.0125132	0.00594282	0.00278068	0.0100636	-0.00137448	0	0
0.0136719	-0.00366879	-0.000150263	0.0155809	-0.0125886	-0.00242484	-0.0222882	0.0110852	0.00516403	-0.0106487	0.0100086	0.00845373	0.0125592	0.00598323	0.00290728	0.0100854	-0.00138354	0	0
0.015625	-0.00400758	-0.000109106	0.015511	-0.0126687	-0.00251603	-0.0224379	0.0112137	0.00502396	-0.0107497	0.0100494	0.00865781	0.0126202	0.00608635	0.00303793	0.0101016	-0.00139046	0	0
0.0175781	-0.00432587	-6.19292e-05	0.0154727	-0.0126941	-0.00256264	-0.0225446	0.0113521	0.00491631	-0.0107644	0.0100932	0.00887293	0.0126886	0.00623971	0.00316072	0.0101054	-0.00139332	0	0
0.0195312	-0.00459838	-9.71556e-06	0.0154614	-0.0126736	-0.0025686	-0.0226137	0.0114818	0.00484574	-0.0106986	0.0101319	0.00907797	0.0127578	0.00642306	0.00326371	0.0100921	-0.0013926	0	0
0.0214844	-0.00480795	4.33624e-05	0.0154666	-0.0126246	-0.00254321	-0.0226576	0.0115841	0.00480962	-0.0105721	0.0101568	0.00925142	0.0128183	0.00661129	0.00333691	0.0100592	-0.00139189	0	0
0.0234375	-0.004951	9.00626e-05	0.0154712	-0.0125693	-0.00250077	-0.0226948	0.0116425	0.00479817	-0.010417	0.0101582	0.00937337	0.012862	0.00677776	0.00337267	0.010006	-0.00139666	0	0
0.0253906	-0.00503516	0.000121951	0.0154543	-0.0125322	-0.00246024	-0.0227477	0.0116437	0.00479519	-0.0102725	0.0101268	0.00942743	0.0128782	0.00689781	0.00336766	0.00993389	-0.00141311	0	0
