0	0.0012611	-0.00248175	0.00871038	0.00960336	0.00836142	-0.0136828	0.00596295	0.00613713	-0.00172208	0.00565398	0.0049631	0.0079147	0.00416139	0.00199151	0.00721705	0.00113014	0	0
0.00195312	0.00110266	-0.00252166	0.00834084	0.00938073	0.00829543	-0.0139356	0.00593944	0.00598443	-0.00203486	0.00549304	0.0048328	0.00770205	0.00392741	0.0019543	0.00717831	0.00113256	0	0
0.00390625	0.00094904	-0.00251321	0.00797594	0.00923151	0.00830082	-0.0142175	0.00592843	0.00583851	-0.00237349	0.0053485	0.00470752	0.00749094	0.00371325	0.00191908	0.00710511	0.00112884	0	0
0.00585938	0.000809364	-0.00245227	0.00765681	0.00916221	0.00837382	-0.0145004	0.00592291	0.00570893	-0.00271678	0.00522959	0.00459516	0.00729254	0.00353312	0.00188524	0.00700122	0.00111744	0	0
0.0078125	0.000689559	-0.00234152	0.00741923	0.0091686	0.00850376	-0.014753	0.00591601	0.00560391	-0.00304167	0.00514144	0.00450128	0.00711524	0.00339723	0.00185105	0.00687659	0.00109634	0	0
0.00976562	0.000592023	-0.00219	0.00728941	0.00923747	0.00867448	-0.0149469	0.00590177	0.00553036	-0.00332576	0.00508541	0.00442868	0.00696438	0.00331098	0.00181422	0.00674444	0.00106339	0	0
0.0117188	0.000516132	-0.00201211	0.00727832	0.00934908	0.00886656	-0.0150605	0.00587617	0.00549173	-0.00354975	0.00505841	0.00437695	0.00684248	0.00327525	0.00177239	0.00662005	0.00101662	0	0
0.0136719	0.000458807	-0.00182538	0.00738132	0.00948085	0.00905971	-0.0150839	0.0058378	0.0054903	-0.00369996	0.00505424	0.00434381	0.00674973	0.00328633	0.00172375	0.00651813	0.000954673	0	0
0.015625	0.000415795	-0.00164816	0.0075779	0.00961103	0.00923466	-0.0150198	0.00578783	0.0055232	-0.00377013	0.00506508	0.00432479	0.00668472	0.00333714	0.00166745	0.00645018	0.000877008	0	0
0.0175781	0.000382654	-0.00149729	0.00783551	0.00972189	0.0093756	-0.0148846	0.00572982	0.00558531	-0.00376236	0.00508213	0.00431502	0.00664522	0.00341785	0.00160398	0.0064227	0.00078412	0	0
0.0195312	0.00035578	-0.00138608	0.00811434	0.009802	0.00947113	-0.0147049	0.00566922	0.0056684	-0.00368735	0.00509709	0.00430989	0.00662872	0.00351736	0.00153512	0.00643539	0.000677509	0	0
0.0214844	0.000333041	-0.00132252	0.00837374	0.00984757	0.00951541	-0.0145137	0.0056124	0.0057621	-0.00356275	0.00510347	0.0043056	0.00663282	0.0036242	0.00146384	0.00648147	0.000559563	0	0
0.0234375	0.000314161	-0.00130885	0.0085783	0.00986174	0.00950813	-0.0143453	0.0055659	0.00585485	-0.0034115	0.00509745	0.0043003	0.00665526	0.00372767	0.00139395	0.00654811	0.000433331	0	0
0.0253906	0.000300333	-0.00134126	0.00870383	0.0098535	0.00945375	-0.0142289	0.00553544	0.00593448	-0.00325887	0.00507766	0.0042935	0.00669383	0.00381845	0.00132962	0.00661832	0.000302209	0	0
0.0273438	0.000293806	-0.00141098	0.00873899	0.00983471	0.00936081	-0.014184	0.00552528	0.00599027	-0.00312905	0.00504595	0.00428653	0.00674593	0.00388938	0.00127483	0.00667381	0.000169683	0	0
0.0292969	0.000297025	-0.00150557	0.0086894	0.00981774	0.00924012	-0.0142173	0.00553773	0.00601327	-0.00304213	0.00500584	0.00428206	0.00680827	0.00393549	0.00123306	0.00669801	3.90969e-05	0	0
0.03125	0.000311777	-0.00161059	0.00857401	0.00981254	0.00910378	-0.0143209	0.00557305	0.00599837	-0.00301144	0.00496268	0.00428337	0.00687636	0.00395471	0.00120688	0.0066784	-8.64305e-05	0	0
0.0332031	0.000338465	-0.00171151	0.00842166	0.00982449	0.00896385	-0.0144746	0.00562935	0.00594366	-0.00304194	0.00492257	0.00429368	0.00694463	0.00394711	0.00119784	0.00660998	-0.000203988	0	0
0.0351562	0.000375576	-0.00179529	0.00826705	0.00985341	0.00883081	-0.014649	0.00570303	0.00585258	-0.00312939	0.00489056	0.00431502	0.00700644	0.00391537	0.00120646	0.00649494	-0.000310769	0	0
0.0371094	0.000419654	-0.00185183	0.00814378	0.00989357	0.0087132	-0.0148104	0.00578929	0.0057317	-0.00326127	0.00487173	0.00434858	0.00705467	0.00386399	0.00123234	0.0063445	-0.000403872	0	0
0.0390625	0.000465572	-0.00187469	0.00807905	0.00993486	0.00861719	-0.0149274	0.00588255	0.00559175	-0.00341852	0.00486851	0.0043931	0.00708244	0.00379917	0.00127446	0.00617599	-0.000480166	0	0
0.0410156	0.00050725	-0.00186131	0.00808918	0.00996487	0.00854642	-0.0149761	0.00597684	0.00544536	-0.0035785	0.00488245	0.00444627	0.00708403	0.003728	0.00133124	0.00601214	-0.000536228	0	0
0.0429688	0.000538625	-0.00181297	0.00817764	0.00997138	0.00850218	-0.0149448	0.00606638	0.00530672	-0.00371826	0.00491202	0.00450379	0.00705586	0.00365803	0.00140084	0.00587654	-0.000568436	0	0
0.0449219	0.000554532	-0.0017341	0.00833356	0.00994485	0.00848394	-0.014836	0.00614576	0.00518906	-0.00381795	0.00495565	0.00456065	0.00699709	0.00359625	0.00148105	0.00579053	-0.000573272	0	0
0.046875	0.00055176	-0.00163157	0.00853586	0.00988062	0.00848965	-0.0146661	0.00621013	0.00510371	-0.00386377	0.00500941	0.00461125	0.00691027	0.00354829	0.00156938	0.00577033	-0.000547821	0	0
0.0488281	0.000529587	-0.0015137	0.00875497	0.00977968	0.00851598	-0.0144632	0.00625528	0.00505781	-0.00385004	0.00506926	0.00465035	0.00680105	0.0035181	0.00166277	0.00582367	-0.000490388	0	0
0.0507812	0.00049001	-0.00138948	0.00895894	0.00964904	0.00855886	-0.0142621	0.00627787	0.00505435	-0.00378016	0.00513071	0.00467336	0.00667787	0.00350702	0.00175752	0.00594848	-0.000401223	0	0
0.0527344	0.000437491	-0.00126789	0.00911939	0.00950066	0.00861349	-0.0140986	0.0062753	0.00509119	-0.00366595	0.00518978	0.00467765	0.0065508	0.00351351	0.00184916	0.00613284	-0.000283124	0	0
0.0546875	0.000378363	-0.00115738	0.00921404	0.0093492	0.00867456	-0.0140032	0.00624599	0.00516105	-0.00352627	0.00524259	0.00466102	0.00643027	0.00353292	0.00193238	0.00635612	-0.000141861	0	0
0.0566406	0.000319734	-0.00106552	0.00923216	0.00920959	0.0087362	-0.0139961	0.0061896	0.00525248	-0.00338402	0.00528586	0.00462365	0.00632562	0.00355819	0.00200128	0.00659108	1.37333e-05	0	0
0.0585938	0.000268355	-0.000998691	0.00917399	0.00909441	0.00879216	-0.014084	0.00610727	0.00535107	-0.00326297	0.00531733	0.00456673	0.00624357	0.00358024	0.0020498	0.00680864	0.000172058	0	0
0.0605469	0.000229537	-0.000962146	0.00904989	0.00901139	0.00883607	-0.0142589	0.00600179	0.00544131	-0.00318445	0.00533462	0.00449228	0.00618713	0.0035893	0.00207233	0.00698012	0.000319516	0	0
0.0625	0.000206098	-0.000959627	0.00887907	0.00896214	0.0088616	-0.0144992	0.00587775	0.0055083	-0.00316431	0.00533605	0.0044027	0.00615486	0.00357589	0.00206448	0.00708205	0.000441669	0	0
0.0644531	0.000197887	-0.000993289	0.00868404	0.00894151	0.00886292	-0.0147747	0.00574143	0.00553954	-0.00321078	0.00532049	0.00430071	0.00614095	0.0035322	0.00202385	0.00709903	0.000524675	0	0
0.0664062	0.000201672	-0.00106361	0.00848746	0.00893838	0.0088351	-0.0150511	0.00560051	0.00552571	-0.0033237	0.00528687	0.00418854	0.00613567	0.00345367	0.00195073	0.00702572	0.000556901	0	0
0.0683594	0.000211544	-0.001169	0.00830686	0.00893748	0.00877472	-0.0152968	0.00546353	0.00546324	-0.00349483	0.00523448	0.00406796	0.00612669	0.00333935	0.00184855	0.00686711	0.000530401	0	0
0.0703125	0.000219658	-0.00130574	0.00815284	0.00892195	0.00868001	-0.0154881	0.00533907	0.00535238	-0.00370941	0.00516331	0.00394076	0.00610069	0.00319281	0.00172386	0.00663799	0.000442116	0	0
0.0722656	0.000217423	-0.001468	0.00802636	0.00887625	0.00855173	-0.015614	0.00523473	0.00519943	-0.00394881	0.0050739	0.0038082	0.00604517	0.00302172	0.00158612	0.00636047	0.000294622	0	0
0.0742188	0.00019677	-0.00164806	0.0079211	0.00878886	0.00839249	-0.0156779	0.00515607	0.00501359	-0.00419357	0.00496745	0.00367159	0.00595043	0.00283727	0.00144675	0.00606066	9.61926e-05	0	0
0.0761719	0.000151135	-0.00183664	0.00782371	0.00865423	0.00820735	-0.0156967	0.0051059	0.00480723	-0.00442642	0.00484622	0.00353265	0.00581101	0.0026527	0.00131795	0.00576526	-0.000139752	0	0
0.078125	7.6592e-05	-0.00202376	0.00771892	0.00847415	0.00800298	-0.0156982	0.00508344	0.00459313	-0.00463496	0.004713	0.00339383	0.00562679	0.00248182	0.00121133	0.00549757	-0.000395896	0	0
0.0800781	-2.77311e-05	-0.00219948	0.0075922	0.00825748	0.00778736	-0.0157158	0.00508417	0.00438416	-0.00481334	0.00457162	0.00325823	0.00540332	0.00233713	0.00113641	0.00527525	-0.000652751	0	0
0.0820312	-0.000159569	-0.00235481	0.00743413	0.00801897	0.00756911	-0.0157817	0.00510022	0.00419044	-0.00496265	0.0044263	0.00312978	0.0051515	0.0022279	0.00109927	0.00510699	-0.000890689	0	0
0.0839844	-0.000313848	-0.00248273	0.00724399	0.00777717	0.0073568	-0.0159206	0.00512113	0.00402009	-0.00509019	0.00428128	0.00301301	0.00488646	0.00215912	0.00110167	0.00499302	-0.00109204	0	0
