# step, loss_train, loss_test, metrics_test
1.018000000000000000e+03 4.587117433547973633e-01 1.732205710140988231e-04 5.670248647220432758e-04 4.219307447783648968e-05 5.805420223623514175e-03 4.857751605413795915e-07 1.332085108884939473e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.019000000000000000e+03 4.498897194862365723e-01 1.725724432617425919e-04 5.866340361535549164e-04 4.286142939236015081e-05 5.769453011453151703e-03 4.835812319470278453e-07 1.329338594757700776e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.020000000000000000e+03 4.319361746311187744e-01 1.742603053571656346e-04 6.054764962755143642e-04 4.354236079961992800e-05 5.679795052856206894e-03 5.123594633005268406e-07 1.318359821311787528e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.021000000000000000e+03 4.014385640621185303e-01 1.749382790876552463e-04 6.059689330868422985e-04 4.333431206759996712e-05 5.538967438042163849e-03 5.570494181483809371e-07 1.292448281731140014e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.022000000000000000e+03 4.578997492790222168e-01 1.653263316256925464e-04 6.864393944852054119e-04 5.866736319148913026e-05 5.222483538091182709e-03 7.829737000975001138e-07 1.230413282371500827e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.023000000000000000e+03 3.860142230987548828e-01 1.718165585771203041e-04 6.309375166893005371e-04 4.688635453931055963e-05 5.436487495899200439e-03 6.233145768419490196e-07 1.272854799339029341e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.024000000000000000e+03 3.560417294502258301e-01 1.654855732340365648e-04 6.243388634175062180e-04 4.735080437967553735e-05 5.324666853994131088e-03 6.168118034111103043e-07 1.244300573688406075e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.025000000000000000e+03 3.407567739486694336e-01 1.624770666239783168e-04 6.001100991852581501e-04 4.475202513276599348e-05 5.258883349597454071e-03 6.309507512014533859e-07 1.224355816731304003e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.026000000000000000e+03 3.239000737667083740e-01 1.548905856907367706e-04 6.027329363860189915e-04 4.598182567860931158e-05 5.203855223953723907e-03 6.278557407313201111e-07 1.209437172633442970e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.027000000000000000e+03 2.888836860656738281e-01 1.433626166544854641e-04 6.054872646927833557e-04 4.936960249324329197e-05 5.020221229642629623e-03 7.032390954009315465e-07 1.170677244033413444e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.028000000000000000e+03 2.459341585636138916e-01 1.214617077494040132e-04 6.610823911614716053e-04 7.162131078075617552e-05 4.710480570793151855e-03 9.311061717198754195e-07 1.115223557945910215e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.029000000000000000e+03 2.302202582359313965e-01 1.211809358210302889e-04 6.663874955847859383e-04 8.169574721250683069e-05 4.540221299976110458e-03 1.141752818512031808e-06 1.082923883899411521e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.030000000000000000e+03 2.256446033716201782e-01 1.194890355691313744e-04 6.886037881486117840e-04 8.707717643119394779e-05 4.553442355245351791e-03 1.121286231864360161e-06 1.089572521095760749e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.031000000000000000e+03 2.233521640300750732e-01 1.205621956614777446e-04 6.942726322449743748e-04 8.762043580645695329e-05 4.563906695693731308e-03 1.092484126274939626e-06 1.092200729857495389e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.032000000000000000e+03 2.180337607860565186e-01 1.221295096911489964e-04 7.082024239934980869e-04 8.892823097994551063e-05 4.583163652569055557e-03 1.007341211334278341e-06 1.094590373895698576e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.033000000000000000e+03 2.108585387468338013e-01 1.229712797794491053e-04 7.177791558206081390e-04 8.976665412774309516e-05 4.580731038004159927e-03 9.317562330579676200e-07 1.088821566241904293e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.034000000000000000e+03 1.953294128179550171e-01 1.235109957633540034e-04 7.206282461993396282e-04 8.859586523612961173e-05 4.542193375527858734e-03 8.318060622514167335e-07 1.064432542108306734e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.035000000000000000e+03 1.791199147701263428e-01 1.244326849700883031e-04 6.876182742416858673e-04 7.866244413889944553e-05 4.499270115047693253e-03 8.210436135414056480e-07 1.034028507262974017e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.036000000000000000e+03 1.694048196077346802e-01 1.267712941626086831e-04 6.596551975235342979e-04 7.444377115461975336e-05 4.423857666552066803e-03 9.181119366985512897e-07 1.004912153490522542e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.037000000000000000e+03 1.646940261125564575e-01 1.281391014344990253e-04 6.418802659027278423e-04 7.127714343369007111e-05 4.410430788993835449e-03 9.963592901840456761e-07 9.998159633539671631e-09 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.038000000000000000e+03 1.617737263441085815e-01 1.296332338824868202e-04 6.317365332506597042e-04 7.072484004311263561e-05 4.388319328427314758e-03 1.092441721084469464e-06 9.959435942619165871e-09 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.039000000000000000e+03 1.576425880193710327e-01 1.324652694165706635e-04 6.287336582317948341e-04 7.086937694111838937e-05 4.381176084280014038e-03 1.152145387095515616e-06 9.958573521373637050e-09 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.040000000000000000e+03 1.470015645027160645e-01 1.427060196874663234e-04 6.308274460025131702e-04 7.261493010446429253e-05 4.358121193945407867e-03 1.265977857656253036e-06 9.959854274654844630e-09 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.041000000000000000e+03 1.411364376544952393e-01 1.504590181866660714e-04 6.439954158850014210e-04 7.470152922905981541e-05 4.371078219264745712e-03 1.253702748726936989e-06 1.003808769439729076e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.042000000000000000e+03 1.376427710056304932e-01 1.519694342277944088e-04 6.559570902027189732e-04 7.659622497158125043e-05 4.373401403427124023e-03 1.202738985739415511e-06 1.006665151237484679e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.043000000000000000e+03 1.346794366836547852e-01 1.508380228187888861e-04 6.706622079946100712e-04 7.869632099755108356e-05 4.381911363452672958e-03 1.118628688345779665e-06 1.011506700621112032e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.044000000000000000e+03 1.319415122270584106e-01 1.492086303187534213e-04 6.780943367630243301e-04 8.038524538278579712e-05 4.374491982161998749e-03 1.092095203603093978e-06 1.013326667020919558e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.045000000000000000e+03 1.274302899837493896e-01 1.458221086068078876e-04 6.840304704383015633e-04 8.286255615530535579e-05 4.350845236331224442e-03 1.102085434467880987e-06 1.015903094980785681e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.046000000000000000e+03 1.252023726701736450e-01 1.441298227291554213e-04 6.798771792091429234e-04 8.347331458935514092e-05 4.329001996666193008e-03 1.158318923444312532e-06 1.015697570494467072e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.047000000000000000e+03 1.236309483647346497e-01 1.430046104360371828e-04 6.727355066686868668e-04 8.331585559062659740e-05 4.312003962695598602e-03 1.223111894432804547e-06 1.014784256625489434e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.048000000000000000e+03 1.218541562557220459e-01 1.416693557985126972e-04 6.649819551967084408e-04 8.292421262012794614e-05 4.295964725315570831e-03 1.283452206735091750e-06 1.013225681134599654e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.049000000000000000e+03 1.178138554096221924e-01 1.377492299070581794e-04 6.531958933919668198e-04 8.219785377150401473e-05 4.271669778972864151e-03 1.356671418761834502e-06 1.011884709356536405e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.050000000000000000e+03 1.111321747303009033e-01 1.293515088036656380e-04 6.411445210687816143e-04 8.152178634190931916e-05 4.240823443979024887e-03 1.381051106363884173e-06 1.013399142379967088e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.051000000000000000e+03 1.021540611982345581e-01 1.133165351347997785e-04 6.350597832351922989e-04 8.378685743082314730e-05 4.181375261396169662e-03 1.272426175091823097e-06 1.020757878222866566e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.052000000000000000e+03 9.836222231388092041e-02 1.049474667524918914e-04 6.409579655155539513e-04 8.697817247593775392e-05 4.153510089963674545e-03 1.143853410212614108e-06 1.028046092699241854e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.053000000000000000e+03 9.749916940927505493e-02 1.040704300976358354e-04 6.430945359170436859e-04 8.800975774647668004e-05 4.137310199439525604e-03 1.106546847040590364e-06 1.026212537169612915e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.054000000000000000e+03 9.693757444620132446e-02 1.038843765854835510e-04 6.472545210272073746e-04 8.852894097799435258e-05 4.139214754104614258e-03 1.062268665918963961e-06 1.027842788658972495e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.055000000000000000e+03 9.613326936960220337e-02 1.038903137668967247e-04 6.469727959483861923e-04 8.843837713357061148e-05 4.130569286644458771e-03 1.042795702232979238e-06 1.026425699990340945e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.056000000000000000e+03 9.329896420240402222e-02 1.021498028421774507e-04 6.424377788789570332e-04 8.654894918436184525e-05 4.119243472814559937e-03 9.830891940509900451e-07 1.028069096520312087e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.057000000000000000e+03 3.611167371273040771e-01 7.872615242376923561e-05 7.027295650914311409e-04 1.295787224080413580e-04 3.730589989572763443e-03 6.740488629475294147e-07 9.612017848326104286e-09 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.058000000000000000e+03 9.302233904600143433e-02 1.013707733363844454e-04 6.442923331633210182e-04 8.768627594690769911e-05 4.106704145669937134e-03 9.720656635181512684e-07 1.026061902109631774e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.059000000000000000e+03 8.862674981355667114e-02 9.633621812099590898e-05 6.287072901614010334e-04 8.347166294697672129e-05 4.082287196069955826e-03 9.146993988906615414e-07 1.030846519256556348e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.060000000000000000e+03 8.427948504686355591e-02 8.828422141959890723e-05 6.070838426239788532e-04 7.814304990461096168e-05 4.062860272824764252e-03 8.672600415593478829e-07 1.042086417157861433e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.061000000000000000e+03 8.204119652509689331e-02 8.261901530204340816e-05 5.953477229923009872e-04 7.584314153064042330e-05 4.051917232573032379e-03 8.482629709760658443e-07 1.050225417742467471e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.062000000000000000e+03 8.114690333604812622e-02 7.869602268328890204e-05 5.916376831009984016e-04 7.525146793341264129e-05 4.054979421198368073e-03 8.357628757948987186e-07 1.057445153662683879e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.063000000000000000e+03 8.071784675121307373e-02 7.824544445611536503e-05 5.944297299720346928e-04 7.594824273837730289e-05 4.055581055581569672e-03 8.285485364467604086e-07 1.057964738038208452e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.064000000000000000e+03 8.026017993688583374e-02 7.755598926451057196e-05 5.978944245725870132e-04 7.683160220040008426e-05 4.052929580211639404e-03 8.102822448563529179e-07 1.058226928307703929e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.065000000000000000e+03 7.841986417770385742e-02 7.499314961023628712e-05 6.130168912932276726e-04 8.005960989976301789e-05 4.051527939736843109e-03 7.000003279244992882e-07 1.061999821416748091e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.066000000000000000e+03 7.653603702783584595e-02 7.013758295215666294e-05 6.257018540054559708e-04 8.324835653183981776e-05 4.033433739095926285e-03 5.808010428154375404e-07 1.065186960858000020e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.067000000000000000e+03 7.355532050132751465e-02 6.166459206724539399e-05 6.483720499090850353e-04 8.994920790428295732e-05 3.982820548117160797e-03 3.893979680924530840e-07 1.067745269978104261e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.068000000000000000e+03 7.838670909404754639e-02 4.918425474897958338e-05 6.703265244141221046e-04 9.535220306133851409e-05 3.944064024835824966e-03 1.334546055886676186e-07 1.081094147536987293e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.069000000000000000e+03 7.250059396028518677e-02 5.736334424000233412e-05 6.549243698827922344e-04 9.154102735919877887e-05 3.971205558627843857e-03 2.973217476665013237e-07 1.071778576999804500e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.070000000000000000e+03 7.078734785318374634e-02 5.422102549346163869e-05 6.587051320821046829e-04 9.435455285711213946e-05 3.934171050786972046e-03 2.542710149100457784e-07 1.069408206433308806e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.071000000000000000e+03 6.983063369989395142e-02 5.191285890759900212e-05 6.609460688196122646e-04 9.741864050738513470e-05 3.899653675034642220e-03 2.337847320177388610e-07 1.066300558960620037e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.072000000000000000e+03 6.963209062814712524e-02 5.168356074136681855e-05 6.594068254344165325e-04 9.798153769224882126e-05 3.891781670972704887e-03 2.429574692541791592e-07 1.065619059659184131e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.073000000000000000e+03 6.950826197862625122e-02 5.162859088159166276e-05 6.605393718928098679e-04 9.901198791339993477e-05 3.886422608047723770e-03 2.468820525791670661e-07 1.064486099267014652e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.074000000000000000e+03 6.936634331941604614e-02 5.149506614543497562e-05 6.628321134485304356e-04 1.003602446871809661e-04 3.880529198795557022e-03 2.488368977537902538e-07 1.063312637938906846e-08 7.603430151939392090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
