0	-0.000848383	0.000504017	0.0159252	-0.0064919	-0.00659758	-0.00589252	0.0185319	0.0130446	0.0300788	0.0312563	0.0316667	0.0485005	0.0296861	0.0141131	0.0133547	-0.00564867	0	0
0.00195312	-0.0010682	0.000365615	0.0163444	-0.0059886	-0.00599629	-0.00536799	0.0187348	0.012936	0.0285072	0.0298721	0.0307315	0.0468276	0.0294938	0.0144893	0.0137052	-0.00424314	0	0
0.00390625	-0.00126937	0.000317812	0.016803	-0.0055151	-0.00540864	-0.00480485	0.0189922	0.012778	0.0270804	0.0287873	0.029891	0.0457702	0.0293561	0.0148093	0.0139318	-0.00191736	0	0
0.00585938	-0.00142923	0.000380874	0.0172127	-0.00516737	-0.00494182	-0.00433385	0.0192357	0.012501	0.0257282	0.0279486	0.0291211	0.045224	0.0292578	0.0150352	0.0140029	0.00128412	0	0
0.0078125	-0.00153092	0.000556111	0.0174938	-0.00501943	-0.00468212	-0.00406969	0.019399	0.012056	0.0243829	0.0272912	0.0283968	0.0450544	0.0291917	0.0151477	0.0139031	0.00522923	0	0
0.00976562	-0.00156647	0.000827789	0.0175906	-0.00511217	-0.00468147	-0.0040921	0.0194304	0.0114199	0.0229938	0.0267488	0.027696	0.0451154	0.029161	0.0151525	0.013635	0.00970858	0	0
0.0117188	-0.00153801	0.00116146	0.0174786	-0.00544512	-0.00494957	-0.00443351	0.0192986	0.0106018	0.0215348	0.0262621	0.027004	0.0452677	0.0291785	0.0150807	0.0132179	0.0144544	0	0
0.0136719	-0.0014579	0.00150979	0.0171694	-0.00597715	-0.00545287	-0.005072	0.0189984	0.00963879	0.0200104	0.0257859	0.026315	0.0453947	0.0292645	0.0149878	0.0126867	0.0191644	0	0
0.015625	-0.00134659	0.0018208	0.0167065	-0.00663269	-0.00612104	-0.0059377	0.0185496	0.00859118	0.0184532	0.0252916	0.0256333	0.0454133	0.0294421	0.0149462	0.0120851	0.0235311	0	0
0.0175781	-0.00122991	0.00204432	0.0161588	-0.00731564	-0.00686014	-0.00692391	0.0179928	0.00753152	0.0169179	0.024768	0.0249704	0.0452803	0.0297331	0.015036	0.0114616	0.0272688	0	0
0.0195312	-0.00113451	0.00214148	0.0156072	-0.00792587	-0.0075689	-0.00790691	0.0173825	0.00653279	0.0154704	0.0242187	0.024343	0.044991	0.0301527	0.0153328	0.0108621	0.03014	0	0
0.0214844	-0.00108403	0.00209093	0.0151303	-0.00837636	-0.00815618	-0.0087657	0.0167772	0.00565684	0.0141746	0.0236574	0.0237696	0.0445752	0.0307042	0.0158959	0.0103257	0.0319764	0	0
0.0234375	-0.001095	0.00189292	0.014791	-0.0086087	-0.00855619	-0.00940549	0.0162295	0.00494432	0.0130819	0.0231043	0.0232654	0.0440857	0.0313767	0.0167567	0.00988066	0.0326918	0	0
0.0253906	-0.00117427	0.00156939	0.0146261	-0.00860298	-0.00873965	-0.00977123	0.0157793	0.00440907	0.0122199	0.0225791	0.0228407	0.043588	0.0321441	0.017911	0.00954211	0.0322878	0	0
0.0273438	-0.00131762	0.0011611	0.0146405	-0.00838077	-0.00871664	-0.00985849	0.0154475	0.00403702	0.0115879	0.0220979	0.0224977	0.0431472	0.0329657	0.0193154	0.00931221	0.0308505	0	0
